1.0,0.0603010298529
1.0,0.118917317793
1.0,0.151867579609
1.0,0.185946537907
1.0,0.219838473094
1.0,0.254521198619
1.0,0.289593125778
1.0,0.324904657685
1.0,0.360767111163
1.0,0.397055878088
1.0,0.434468976927
1.0,0.458899751463
1.0,0.334348450169
1.0,0.0554077981224
1.0,-0.0355147464647
1.0,-0.0377785870998
1.0,-0.0297369360881
1.0,-0.0213393637769
1.0,-0.0123763242196
1.0,-0.00285781635353
1.0,0.00701939227566
1.0,0.0172654735468
1.0,0.0278441666155
1.0,0.0380170742419
1.0,0.0557598219217
1.0,0.0615967794335
1.0,0.060316419906
1.0,0.108864651957
1.0,0.138061632584
1.0,0.171220265652
1.0,0.204202378995
1.0,0.236772249056
1.0,0.270942514751
1.0,0.304687710681
1.0,0.339338598011
1.0,0.374062699266
1.0,0.410203990356
1.0,0.436026659188
1.0,0.30979078736
1.0,0.0429527476659
1.0,-0.0414288634316
1.0,-0.0411167621817
1.0,-0.0323123977516
1.0,-0.023073740621
1.0,-0.0133074569083
1.0,-0.0030167597613
1.0,0.00754839222285
1.0,0.0184662106996
1.0,0.0294372247433
1.0,0.0420606460166
1.0,0.0558147731354
1.0,0.0603303730893
1.0,0.0603308276362
1.0,0.109376984035
1.0,0.139437869969
1.0,0.17164215574
1.0,0.204005154481
1.0,0.236253155041
1.0,0.269728355238
1.0,0.303059073885
1.0,0.224084522907
1.0,0.0235189846218
1.0,-0.0189080187631
1.0,-0.00854993172842
1.0,0.00214733357869
1.0,0.0131893656685
1.0,0.0244698631888
1.0,0.0354248901925
1.0,0.052527467118
1.0,0.0611938413473
1.0,0.0603387265529
1.0,0.10702326263
1.0,0.135332520961
1.0,0.167491126179
1.0,0.199533441785
1.0,0.231295057305
1.0,0.264578333435
1.0,0.297535796206
1.0,0.33137855957
1.0,0.365356038731
1.0,0.400871117724
1.0,0.436749427961
1.0,0.231268431587
1.0,0.0181071294159
1.0,-0.051779515661
1.0,-0.0427570713647
1.0,-0.0333208831428
1.0,-0.0234248235691
1.0,-0.0130094318512
1.0,-0.00213382271111
1.0,0.00898553415948
1.0,0.0203857069847
1.0,0.0316758778285
1.0,0.044311138597
1.0,0.0614091166232
1.0,0.0603520712081
1.0,0.0701806235176
1.0,0.10727206977
1.0,0.137988917719
1.0,0.169296428647
1.0,0.20090230737
1.0,0.232456474297
1.0,0.265015855904
1.0,0.297518291592
1.0,0.239937391847
1.0,0.0182328824492
1.0,-0.0238690010351
1.0,-0.0131337953999
1.0,-0.00200407376542
1.0,0.00948372625214
1.0,0.0211689834147
1.0,0.0326945027235
1.0,0.0473431217818
1.0,0.0603598084156
1.0,0.0603602803616
1.0,0.113508173453
1.0,0.120684333067
1.0,0.15084782792
1.0,0.181492735837
