Grade
0.562800
0.562438
0.561714
0.560628
0.559164
0.557291
0.555056
0.552458
0.549468
0.546084
0.542338
0.538229
0.532737
0.525030
0.518622
0.513689
0.508856
0.503987
0.499083
0.494143
0.489163
0.484149
0.479099
0.474012
0.469483
0.467942
0.466236
0.462102
0.457221
0.452422
0.447704
0.443081
0.438540
0.434080
0.429705
0.425421
0.421219
0.417099
0.412238
0.405821
0.400822
0.397066
0.393492
0.390006
0.386605
0.383289
0.380074
0.376943
0.373898
0.370958
0.369060
0.369060
0.367723
0.365906
0.364019
0.362166
0.360346
0.358563
0.356815
0.355099
0.353207
0.350777
0.348854
0.347304
0.345789
0.344311
0.342866
0.341455
0.340141
0.339626
0.339112
0.337478
0.335546
0.333606
0.331662
0.329715
0.327762
0.325805
0.323844
0.321879
0.319909
0.317935
0.315394
0.312074
0.309610
0.307511
0.305272
0.302873
0.300325
0.297635
0.294804
0.291805
0.288665
0.285382
0.283355
0.283249
0.282354
0.280171
0.277567
0.274860
0.272057
0.269158
0.266152
0.263046
0.259335
0.254419
0.250223
0.246635
0.242953
0.239171
0.235281
0.231295
0.227234
0.226805
0.225487
0.220770
0.214835
0.208547
0.202152
0.195657
0.189060
0.182345
0.175528
0.168610
0.161586
0.154447
0.146663
0.135598
0.123874
0.115875
0.108585
0.101441
0.094464
0.087641
0.080964
0.074434
0.068077
0.061867
0.055969
0.055061
0.054066
0.051026
0.048769
0.046522
0.044314
0.041803
0.039035
0.036924
0.034883
0.032879
0.031552
0.030198
0.025350
0.019284
0.013667
0.008537
0.003837
-0.000432
-0.004234
-0.007568
-0.010471
-0.012944
-0.014930
-0.016467
-0.017574
-0.018250
-0.018426
-0.018290
-0.018102
-0.018040
-0.018119
-0.018251
-0.018442
-0.018695
-0.019012
-0.019386
-0.019819
-0.020335
-0.021044
-0.022001
-0.023209
-0.024711
-0.026464
-0.028466
-0.029894
-0.029894
-0.029894
-0.030229
-0.030945
-0.031978
-0.033050
-0.034159
-0.035311
-0.036502
-0.037986
-0.039800
-0.041231
-0.042608
-0.044022
-0.045477
-0.046962
-0.047737
-0.048334
-0.050480
-0.054372
-0.058296
-0.062252
-0.066245
-0.070271
-0.074330
-0.078421
-0.082546
-0.086629
-0.090554
-0.094290
-0.097820
-0.101169
-0.104336
-0.107306
-0.110230
-0.113862
-0.117874
-0.120375
-0.121963
-0.123352
-0.124541
-0.125526
-0.126441
-0.127313
-0.128143
-0.128927
-0.129669
-0.130370
-0.131026
-0.131638
-0.132208
-0.132738
-0.132976
-0.133002
-0.133158
-0.133422
-0.133579
-0.133618
-0.133538
-0.133334
-0.132996
-0.132539
-0.131963
-0.131258
-0.130424
-0.129472
-0.128400
-0.127157
-0.125296
-0.122683
-0.120426
-0.118545
-0.116545
-0.114427
-0.112184
-0.109808
-0.107312
-0.104698
-0.101955
-0.099083
-0.096092
-0.092982
-0.091085
-0.091085
-0.090626
-0.089555
-0.087504
-0.085228
-0.082726
-0.079989
-0.076998
-0.073781
-0.069781
-0.064363
-0.059550
-0.055212
-0.050649
-0.045831
-0.040778
-0.035500
-0.031716
-0.030697
-0.023394
-0.011452
0.000730
0.012167
0.022945
0.033062
0.042463
0.051147
0.059171
0.066536
0.073154
0.079085
0.084356
0.088967
0.092804
0.095981
0.098499
0.100328
0.101430
0.101484
0.099283
0.094219
0.086287
0.075717
0.063238
0.052912
0.044328
0.035084
0.025181
0.014503
0.003166
-0.008831
-0.021517
-0.034948
-0.049038
-0.063789
-0.079256
-0.095440
-0.112284
-0.129788
-0.147820
-0.158787
-0.158787
-0.167447
-0.173475
-0.179777
-0.186106
-0.192466
-0.199013
-0.206919
-0.215455
-0.222153
-0.228683
-0.235242
-0.241830
-0.245971
-0.245971
-0.251114
-0.265769
-0.283317
-0.300715
-0.317963
-0.335056
-0.351979
-0.368753
-0.385377
-0.401839
-0.418138
-0.434288
-0.450288
-0.466119
-0.481794
-0.497320
-0.513334
-0.538506
-0.566046
-0.584713
-0.600832
-0.617174
-0.633714
-0.650451
-0.667402
-0.684568
-0.701932
-0.719493
-0.737277
-0.755267
-0.773455
-0.791840
-0.809269
-0.819738
-0.826433
-0.833391
-0.840403
-0.847403
-0.854392
-0.861976
-0.871491
-0.879511
-0.886443
-0.893361
-0.900267
-0.906282
-0.907413
-0.907413
-0.908578
-0.916289
-0.933429
-0.949913
-0.964498
-0.977185
-0.987809
-0.996369
-1.003031
-1.007794
-1.010411
-1.011047
-1.009785
-1.006625
-1.001236
-0.993948
-0.984762
-0.973595
-0.959542
-0.936979
-0.901721
-0.869635
-0.844856
-0.818297
-0.790267
-0.760707
-0.729737
-0.697416
-0.663745
-0.628487
-0.591879
-0.553920
-0.514551
-0.473655
-0.431408
-0.387810
-0.344884
-0.324076
-0.311709
-0.296564
-0.281254
-0.265973
-0.250721
-0.233365
-0.213055
-0.196177
-0.181063
-0.165979
-0.150928
-0.139064
-0.136429
-0.129907
-0.099552
-0.058248
-0.017772
0.021769
0.060445
0.098294
0.135315
0.171363
0.206584
0.240977
0.274501
0.306894
0.337930
0.367559
0.395659
0.422229
0.452543
0.493248
0.525461
0.545494
0.562315
0.577729
0.591492
0.603848
0.614788
0.624034
0.631151
0.636355
0.639645
0.640855
0.639984
0.637200
0.632503
0.628982
0.628982
0.628247
0.626697
0.623704
0.620479
0.617022
0.613322
0.609347
0.604270
0.597961
0.592940
0.587853
0.582532
0.576980
0.571192
0.564530
0.554917
0.544017
0.532748
0.521164
0.509265
0.497038
0.484456
0.471559
0.458347
0.444378
0.424603
0.402286
0.385825
0.370583
0.355013
0.339128
0.322929
0.306360
0.289477
0.272278
0.255099
0.246831
0.243750
0.230602
0.207217
0.182843
0.158321
0.133653
0.108819
0.083833
0.058743
0.033631
0.008518
-0.016596
-0.041709
-0.066824
-0.091936
-0.120224
-0.160295
-0.199931
-0.226759
-0.250726
-0.274499
-0.298042
-0.321267
-0.344060
-0.366407
-0.388232
-0.409613
-0.430549
-0.451020
-0.470989
-0.486179
-0.489394
-0.489743
-0.494505
-0.503510
-0.513412
-0.523129
