Speed
0.000000
0.939124
1.878248
2.817371
3.756495
4.695619
5.634743
6.573866
7.512990
8.452114
9.391238
10.330361
11.227400
11.652191
11.212024
10.218886
9.163654
8.108422
7.053190
5.997958
4.942727
3.887495
2.832263
1.777031
0.721799
0.073984
0.000000
0.631434
1.570558
2.509682
3.448805
4.387929
5.327053
6.266177
7.205300
8.144424
9.083548
10.022672
10.927001
11.343395
10.882379
9.874331
8.819100
7.763868
6.708636
5.653404
4.598172
3.542940
2.487709
1.432477
0.436625
0.000000
0.000000
0.739122
1.678246
2.617370
3.556493
4.495617
5.434741
6.373865
7.312988
7.755930
7.145273
6.090041
5.034810
3.979578
2.924346
1.869114
0.813882
0.055129
0.000000
0.647118
1.583037
2.522161
3.461285
4.400409
5.339532
6.278656
7.217780
8.156904
9.096028
10.035151
10.974275
11.163029
10.593585
9.538353
8.483121
7.427889
6.372657
5.317426
4.262194
3.206962
2.151730
1.096498
0.090351
0.000000
0.074220
0.766258
1.705382
2.644506
3.583629
4.522753
5.461877
6.401001
7.340124
7.883135
7.263917
6.208685
5.153453
4.098222
3.042990
1.987758
0.932526
0.000000
0.000000
0.346073
1.211096
2.150219
3.089343
4.028467
4.967591
5.906714
6.845838
7.784962
8.724086
9.663209
10.602333
11.340236
11.321208
10.422955
9.367723
8.312492
7.257260
6.202028
5.146796
4.091564
3.036332
1.981101
0.925869
0.000000
0.000000
0.410349
1.326473
2.265597
3.204720
4.143844
4.310706
3.305279
2.250047
1.194816
0.139584
0.031763
0.514532
1.453656
2.392780
3.331903
4.271027
5.210151
6.149275
7.088398
8.027522
8.966646
9.905770
10.844893
11.784017
12.723141
13.662265
14.601388
15.334764
15.416254
14.923575
13.868343
12.813112
11.757880
10.702648
9.647416
8.592184
7.536953
6.481721
5.426489
4.371257
3.316025
2.260793
1.205562
0.192144
0.000000
0.000000
0.000000
0.405179
1.344303
2.283426
3.222550
4.161674
5.100798
6.039921
6.466425
5.557950
4.502718
3.447486
2.392255
1.337023
0.312655
0.000000
0.156896
1.096020
2.035144
2.974268
3.913391
4.852515
5.791639
6.730763
7.669886
8.609010
9.548134
10.487258
11.426382
12.365505
13.304629
14.243753
15.182877
15.931248
16.083010
15.726338
14.671106
13.615874
12.560642
11.505410
10.450178
9.394947
