1.0,0.0
1.0,0.0373243508128
1.0,0.021632991505
1.0,0.0291962803527
1.0,0.0363363680024
1.0,0.0438087879608
1.0,0.0510064200755
1.0,0.0585696552925
1.0,0.0664404860764
1.0,0.07428191323
1.0,0.0821774615192
1.0,0.0900208083557
1.0,0.097827785743
1.0,0.105891486601
1.0,0.114018064555
1.0,0.122169390136
1.0,0.130347881962
1.0,0.138566231514
1.0,0.14683104404
1.0,0.155145291555
1.0,0.163514130409
1.0,0.171942619278
1.0,0.180681911651
1.0,0.189515264327
1.0,0.1984515501
1.0,0.207500672073
1.0,0.216663769955
1.0,0.225946386286
1.0,0.235543098173
1.0,0.245345235585
1.0,0.255302611688
1.0,0.265420083179
1.0,0.252979507401
1.0,0.178801142758
1.0,0.156311645988
1.0,0.155715663587
1.0,0.15511435603
1.0,0.154507492446
1.0,0.153895166999
1.0,0.153278235475
1.0,0.152661693554
1.0,0.152053715401
1.0,0.151457161159
1.0,0.150872171855
1.0,0.150298669833
1.0,0.14973679518
1.0,0.149187453789
1.0,0.148649691957
1.0,0.148123757853
1.0,0.147609351281
1.0,0.147106719321
1.0,0.146615889409
1.0,0.146137108255
1.0,0.145670512565
1.0,0.145216348803
1.0,0.144774532883
1.0,0.144345310457
1.0,0.143928485851
1.0,0.14352419327
1.0,0.143132456068
1.0,0.142753296918
1.0,0.14238762227
1.0,0.142033906122
1.0,0.141690618478
1.0,0.141357665127
1.0,0.14103495116
1.0,0.140722602669
1.0,0.140420523708
1.0,0.140128839538
1.0,0.139847342191
1.0,0.13957637801
1.0,0.139315626946
1.0,0.139063878962
1.0,0.13881647576
1.0,0.138568529443
1.0,0.138319928216
1.0,0.138070448831
1.0,0.13782031301
1.0,0.137569408702
1.0,0.137317846507
1.0,0.137065402827
1.0,0.136812299715
1.0,0.136558424939
1.0,0.136303889259
1.0,0.136048468696
1.0,0.135789258729
1.0,0.135517652587
1.0,0.135224693602
1.0,0.134909570626
1.0,0.134571916419
1.0,0.134212032436
1.0,0.133828090643
1.0,0.133421618535
1.0,0.1329926872
1.0,0.1325384481
1.0,0.132055031769
1.0,0.131541251495
1.0,0.130996925414
1.0,0.130421867167
1.0,0.129816111167
1.0,0.129179462473
1.0,0.128511834372
1.0,0.127813248881
1.0,0.127083611072
1.0,0.126323388035
1.0,0.125538487702
1.0,0.124735523658
1.0,0.123916138372
1.0,0.123080160483
1.0,0.122227758625
1.0,0.121358645
1.0,0.120472986298
1.0,0.119570491599
1.0,0.118651211093
1.0,0.11771507959
1.0,0.116762030598
1.0,0.115792226371
1.0,0.114810897184
1.0,0.113835644583
1.0,0.112881166891
1.0,0.11194813233
1.0,0.111038484333
1.0,0.110150579175
1.0,0.109284387621
1.0,0.1084401104
1.0,0.107617830443
1.0,0.106817745233
1.0,0.106044483665
1.0,0.105303626564
1.0,0.104597968761
1.0,0.103927970846
1.0,0.103293855179
1.0,0.102696307981
