Speed
0.000000
0.196354
0.392707
0.589061
0.785414
0.981768
1.178122
1.374475
1.570829
1.767183
1.963536
2.159890
2.356243
2.552597
2.748951
2.945304
3.141658
3.338012
3.534365
3.730719
3.927072
4.123426
4.319780
4.516133
4.712487
4.908840
5.105194
5.301548
5.497901
5.694255
5.890609
6.086962
6.283316
6.447458
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
6.481481
